,RowId,Airline Name,Review_Title,Review Date,Top Review Image Url,img_resnet50_score,img_resnet50_label,img_blip_caption
295,4099,Alitalia,"""The plane was dirty, very dirty""",2nd November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/IMG-2066-500x500.jpg,4.139105796813965,dumbbell,the seats on the plane are empty
296,4105,Alitalia,"""Worst customer service ever""",10th September 2021,https://www.airlinequality.com/wp-content/uploads/2021/09/3388AE00-2A6C-4F38-98E8-CE8EE8C0A9AD-500x500.jpeg,6.076023578643799,parallel bars,a line of blue and white lines in an airport
297,4127,Alitalia,"""There is zero leg room""",17th November 2019,https://www.airlinequality.com/wp-content/uploads/2019/11/0341B981-B75E-4C8E-B8B4-1AFB4639D6B5-500x500.jpeg,6.502674102783203,seat belt,the seat in the airplane
298,4129,Alitalia,"""super-narrow seats""",2nd November 2019,https://www.airlinequality.com/wp-content/uploads/2019/11/5BD08981-391C-4A7C-AA1A-A378A0317B25-500x500.jpeg,4.362277030944824,knee pad,a person ' s hand is holding a door handle
299,4130,Alitalia,"""no smile or interaction""",2nd November 2019,https://www.airlinequality.com/wp-content/uploads/2019/11/IMG_4529-500x500.jpeg,6.299706935882568,toilet paper,a bathroom sink with a mirror and a cup on it
300,4132,Alitalia,"""missed our connection to Boston""",31st October 2019,https://www.airlinequality.com/wp-content/uploads/2019/10/IMG_1615-500x500.jpeg,5.3400068283081055,stage,a crowd of people waiting in an airport
301,4180,Alitalia,"""offers basic snack service""",6th February 2019,https://www.airlinequality.com/wp-content/uploads/2019/02/2019-02-05-09-45-22-016BD767-D8CB-440A-B986-1BFBA7A88836-500x500.jpeg,5.260854244232178,ambulance,the seats in the plane are empty
302,4205,Allegiant Air,"""frustrating and disappointing"" ",28th December 2024,https://www.airlinequality.com/wp-content/uploads/2024/12/20241228_120314-500x500.jpg,3.9353723526000977,wok,the seat is empty and the seat is empty
303,4210,Allegiant Air,"""only recommend this airline for select routes""",24th September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/IMG_3035-500x500.jpeg,4.50707483291626,turnstile,passengers waiting at the airport
304,4226,Allegiant Air,"“claim to be pet friendly, but it was not”",31st May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/Screenshot_20240531_140222_Gallery-500x500.jpg,5.482466220855713,Egyptian Mau,two cats are sitting on a table
305,4230,Allegiant Air,"""never been treated so badly""",5th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/20240504_113857-500x500.jpg,5.945047378540039,automated teller machine,"a sign that says, ` ` ` `"
306,4248,Allegiant Air,"""airline is an absolute joke""",19th December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/20231218_125202-500x500.jpg,3.8341078758239746,tape player,the interior of an airplane with many seats
307,4250,Allegiant Air,“Allegiant doesn't care for your plans”,4th December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/17016589347652481474501512647598-500x500.jpg,6.925131320953369,airliner,a plane parked on the tarmacl
308,4253,Allegiant Air,"""super frustrating!""",14th November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/IMG_0660-500x500.jpeg,6.240980625152588,backpack,a backpack sitting on a rug in a room
309,4257,Allegiant Air,"""They should be ashamed""",5th November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/IMG_3782-500x500.jpeg,6.269399642944336,backpack,the back of a backpack with a small bag attached to it
310,4259,Allegiant Air,"""I would recommend this airline""",20th October 2023,https://www.airlinequality.com/wp-content/uploads/2023/10/IMG_0611-500x500.jpeg,7.730717182159424,monastery,the sun sets behind palm trees
311,4277,Allegiant Air,"""Expect zero customer service""",12th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/20230701_144651-500x500.jpg,6.047821998596191,wing,a woman in a white shirt and blue jeans stands in front of an airplane
312,4301,Alliance Air,“improve the quality of their airplanes”,19th December 2024,https://www.airlinequality.com/wp-content/uploads/2024/12/IMG_1845-500x500.jpeg,5.219264030456543,washing machine,the door handle is in place to be the door handle
313,4315,Alliance Air,“No cleanliness”,11th December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/WhatsApp-Image-2023-12-11-at-16.36.26-500x500.jpeg,5.961606502532959,speaker,the interior of a car with speakers and speakers
314,4316,Alliance Air,“Worst service I have ever seen”,4th December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/17016665034541181045421369170373-500x500.jpg,5.212002754211426,television,a man in a suit and tie standing in front of a tv
315,4317,Alliance Air,"""no news for flight delay""",29th November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/17012678426531622271052986171828-500x500.jpg,4.457014560699463,recreational vehicle,a machine that is sitting on a table
316,4327,Alliance Air,"""Worst airline ever""",22nd August 2023,https://www.airlinequality.com/wp-content/uploads/2023/08/20230821_194809-500x500.jpg,5.954909801483154,sea snake,the view from the airplane window at night
317,4354,Alliance Air,"""Very good service""",1st September 2022,https://www.airlinequality.com/wp-content/uploads/2022/09/IMG_20220901_230542-500x500.jpg,6.067432880401611,airliner,a plane is parked on the tarmacl runway
318,4358,Alliance Air,"""overall good experience""",12th July 2022,https://www.airlinequality.com/wp-content/uploads/2022/07/62FDF6AD-3187-45C6-82C5-8AA62F69CFE5-500x500.jpeg,6.788639068603516,wing,a plane flying over the clouds
319,4371,Amaszonas,"""the boarding process was seamless""",13th October 2019,https://www.airlinequality.com/wp-content/uploads/2019/10/IMG_4627-500x500.jpg,6.461755752563477,airliner,a plane with people boarding at night
320,4392,American Airlines,"""detached from their customers""",14th March 2025,https://www.airlinequality.com/wp-content/uploads/2025/03/IMG_4987-500x500.jpeg,6.01760721206665,seat belt,the first class cabin on the airbus 777
321,4404,American Airlines,"""flight from Sydney was fantastic""",21st January 2025,https://www.airlinequality.com/wp-content/uploads/2025/01/2025-01-21_10-07-54-500x500.jpg,5.211292743682861,couch,the business seat in the first class of the airbus 787
322,4408,American Airlines,"""armrest was covered in duct tape""",11th January 2025,https://www.airlinequality.com/wp-content/uploads/2025/01/IMG_0474-500x500.jpeg,4.49551248550415,CD player,the screen on the airplane
323,4440,American Airlines,“my seat was broken”,6th November 2024,https://www.airlinequality.com/wp-content/uploads/2024/11/Screenshot_20240924_102749_Gallery-500x500.jpg,5.405604839324951,pencil sharpener,a hand is pressing the button on a car
324,4442,American Airlines,"""such disregard for safety""",1st November 2024,https://www.airlinequality.com/wp-content/uploads/2024/11/IMG_7284-500x500.jpeg,5.995508670806885,ambulance,passengers on an airplane
325,4445,American Airlines,“Uncomfortable cramped seats”,30th October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/IMG20241029192743-500x500.jpg,5.9141011238098145,digital watch,the seat in the airplane is blue and has a red light
326,4452,American Airlines,"""this layover was too short"" ",6th October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/IMG_2578-500x480.jpg,4.693348407745361,printer,a check in desk at the airport
327,4456,American Airlines,"""Return was a bus""",22nd September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/IMG_4435-500x500.jpeg,6.447978973388672,window shade,a window with blinds on it
328,4470,American Airlines,"""they booked me on a bus!""",7th September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/AABus-500x377.png,-1.0,error,a school bus with a yellow top and black bottom
329,4477,American Airlines,"""their excuse was just weather""",31st August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/IMG_4837-500x500.png,-1.0,error,a screenshot of a letter from the american airlines
330,4479,American Airlines,"""stay clear from this airline""",29th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/IMG_8192.jpg,5.2919816970825195,missile,a red and black hockey stick with the words ' person ' on it
331,4482,American Airlines,“Horrible customer service”,27th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/IMG_1387-500x500.png,6.8187575340271,menu,"the text on the left side of the screen reads, ' the time is now on the right side"
332,4514,American Eagle,"""The seat in front of mine was obviously filthy""",29th November 2020,https://www.airlinequality.com/wp-content/uploads/2020/11/CD751BF1-396D-434A-A82E-1CEE3B321802-500x500.jpeg,5.555755138397217,seat belt,a view of the window of an airplane
333,4519,American Eagle,"""cost me hundreds of extra dollars""",8th March 2020,https://www.airlinequality.com/wp-content/uploads/2020/03/0EA57882-F64E-4BC9-A2FE-0D01B0921EE1-500x500.jpeg,5.880472660064697,wing,the wing of an airplane on the tarmacl runway
334,4560,American Eagle,"""unpleasant all around""",14th January 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_7412-e1484360113933-500x500.jpg,6.142861366271973,passenger car,a man sitting in the back of a bus
335,4561,American Eagle,"""satisfactory experience""",1st December 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_5995-1-500x500.jpg,7.066519260406494,airliner,an american eagle airplane at the airport
336,4588,ANA All Nippon Airways,"""the staff are amazing""",2nd December 2024,https://www.airlinequality.com/wp-content/uploads/2024/12/IMG_20241011_122912570-500x500.jpg,8.118520736694336,neck brace,a man sitting in an airplane with his feet up
337,4592,ANA All Nippon Airways,"""So disappointing""",2nd November 2024,https://www.airlinequality.com/wp-content/uploads/2024/11/image-6-500x500.jpg,4.437504768371582,waste container,a seat with a tissue on it
338,4602,ANA All Nippon Airways,"""impossible to purchase an upgrade""",26th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/20240823_000734-2-500x500.jpg,6.118740081787109,plastic bag,a bag of food and a bag of chips
339,4622,ANA All Nippon Airways,"""rate a 11 out of 10 if possible""",22nd October 2023,https://www.airlinequality.com/wp-content/uploads/2023/10/otaru-500x500.jpeg,5.331225872039795,crane (machine),the main street of the town
340,4633,ANA All Nippon Airways,"""extremely unhappy""",16th June 2023,https://www.airlinequality.com/wp-content/uploads/2023/06/C21FE214-CF7D-4B55-B4FA-7B3E7F38D885-500x500.jpeg,5.732997894287109,CRT screen,a passenger in the economy cabin of an airplane
341,4641,ANA All Nippon Airways,"""I will continue to use them""",2nd April 2023,https://www.airlinequality.com/wp-content/uploads/2023/04/IMG_8438-500x500.jpg,6.017114639282227,wing,a view of the wing of an airplane
342,4642,ANA All Nippon Airways,"""IFE was good"" ",26th March 2023,https://www.airlinequality.com/wp-content/uploads/2023/03/IMG_20230320_115253_edit_1647307762555922-500x500.jpg,5.83321475982666,plate,a glass of wine and a plate of food
343,4643,ANA All Nippon Airways,"""It's always a pleasure on ANA""",20th March 2023,https://www.airlinequality.com/wp-content/uploads/2023/03/IMG_5636-500x500.jpg,5.6115593910217285,convertible,the seats are gray
344,4644,ANA All Nippon Airways,"""they do not miss a beat""",20th March 2023,https://www.airlinequality.com/wp-content/uploads/2023/03/IMG_5597-500x500.jpg,5.700825214385986,oil filter,a blue seat
345,4653,ANA All Nippon Airways,"""FAs very pleasant and hardworking""",3rd January 2023,https://www.airlinequality.com/wp-content/uploads/2023/01/ANAfood-500x500.jpeg,5.683976173400879,hot dog,a tray with food and drinks on it
346,4675,ANA All Nippon Airways,"""the best airline experience""",10th June 2020,https://www.airlinequality.com/wp-content/uploads/2020/06/27B285E5-FD69-44B3-BC81-CDF3EEB6A028-500x500.jpeg,7.632193088531494,airliner,the cabin of an airplane with the seats down
347,4677,ANA All Nippon Airways,"""pleasant and cheerful""",1st April 2020,https://www.airlinequality.com/wp-content/uploads/2020/04/20200330_124411-500x500.jpg,5.2013678550720215,laptop computer,a blue screen with a picture of a bird flying in the sky
348,4693,AnadoluJet,"""customer care service is terrible"" ",5th November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/IMG_20231105_144250-500x500.jpg,6.310497283935547,plastic bag,a bag of food sitting on top of a table
349,4746,Arajet,"""worst airline I have used""",4th June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/20240521_134601-500x500.jpg,5.0440826416015625,tray,a meal on an airplane with a box of chips and a bag of chips
350,4759,Arik Air,"""Awfully disappointing""",3rd December 2019,https://www.airlinequality.com/wp-content/uploads/2019/12/image-6-e1575288249851-500x500.jpg,4.774541854858398,seat belt,the seats in the plane
351,4776,Arik Air,Arik Air customer review,9th July 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/image129-e1436437737153-500x500.jpg,4.116998672485352,flute,a red carpet is in the corner of a room
352,4854,Asiana Airlines,"""an above average airline""",19th November 2024,https://www.airlinequality.com/wp-content/uploads/2024/11/IMG_9861-500x500.jpeg,7.558178424835205,plate,a meal on an airplane
353,4857,Asiana Airlines,"""Service is world class""",10th September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/IMG_3152-1-500x500.jpeg,6.320199966430664,wing,a view from the window of an airplane
354,4861,Asiana Airlines,"""The flight was so hot""",16th June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/IMG_2995-500x500.jpeg,6.132942199707031,CRT screen,the screen on the plane
355,4865,Asiana Airlines,"""Professional and efficient staff""",14th January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/Screen-500x500.jpg,5.512717247009277,CRT screen,a screen on the seat of an airplane
356,4874,Asiana Airlines,Asiana Airlines customer review,28th May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/IMG_3766-500x480.jpg,5.303985118865967,plate,singapore airlines business class a350 business class a350 business class a350 business class a
357,4879,Asiana Airlines,"""Crew was very friendly""",31st March 2023,https://www.airlinequality.com/wp-content/uploads/2023/03/IMG_20230316_092919_edit_1483280523983035-500x500.jpg,6.692645072937012,plate,"a tray with rice, meat and vegetables on it"
358,4880,Asiana Airlines,"""In Flight Service was exceptional""",26th March 2023,https://www.airlinequality.com/wp-content/uploads/2023/03/IMG_20230314_185254_edit_1427115536501501-500x500.jpg,5.82000732421875,plate,a meal on an airplane
359,4889,Asiana Airlines,"""The service was great""",26th September 2022,https://www.airlinequality.com/wp-content/uploads/2022/09/20220904_220024-500x500.jpg,6.879173278808594,airliner,a large white airplane sitting on top of an airport tar
360,4896,Asiana Airlines,"""cabin staff service really good""",11th July 2020,https://www.airlinequality.com/wp-content/uploads/2020/07/20200210_123615-500x500.jpg,7.361856460571289,passenger car,a man sitting in an airplane reading a newspaper
361,4900,Asiana Airlines,"""attentive flight attendants""",18th March 2020,https://www.airlinequality.com/wp-content/uploads/2020/03/B6E88B1D-F1F7-4CDD-9538-7D72B461960E-500x500.jpeg,7.905112743377685,airliner,a plane parked at an airport terminal
362,4906,Asiana Airlines,"""the staff are kind""",12th December 2019,https://www.airlinequality.com/wp-content/uploads/2019/12/20191123_013324-e1576090656868-500x500.jpg,4.073934555053711,seat belt,a man is sitting in an airplane with his feet up
363,4933,Asiana Airlines,"""friendly and courteous""",8th January 2019,https://www.airlinequality.com/wp-content/uploads/2019/01/2019-01-08-00-20-49-OZ367-A321-200--500x500.jpg,7.56544017791748,airliner,a plane parked at an airport at night
364,4934,Asiana Airlines,"""politeness and hospitality""",8th January 2019,https://www.airlinequality.com/wp-content/uploads/2019/01/2019-01-07-17-19-23-OZ364-A330-300-PVG-500x500.jpg,6.283280849456787,airliner,a plane is parked at an airport terminal
365,4942,Asiana Airlines,"""Uneventful comfortable flights""",27th October 2018,https://www.airlinequality.com/wp-content/uploads/2018/10/Asiana-Airlines-Airbus-A330-Business-Class-Phuket-to-Seoul-Oct-2018-2-500x500.jpg,7.280857086181641,CRT screen,a passenger plane with two people sitting in the seats
366,4943,Asiana Airlines,"""I expected a larger pillow""",24th October 2018,https://www.airlinequality.com/wp-content/uploads/2018/10/Asiana-Airlines-Airbus-A350-Business-Class-Seoul-to-London-Oct-2018-16-500x500.jpg,6.793154239654541,high-speed train,a passenger plane with people sitting in the seats
367,4944,Asiana Airlines,"""overall experience is pleasant""",14th October 2018,https://www.airlinequality.com/wp-content/uploads/2018/10/OZ333-A330-500x500.jpg,5.957266330718994,airship,a plane parked at an airport
368,4945,Asiana Airlines,"""certainly fly Asiana again""",14th October 2018,https://www.airlinequality.com/wp-content/uploads/2018/10/Asiana-Airlines-A330-300-500x500.jpg,6.314944267272949,airliner,a plane parked on the tarmacl runway at night
369,4979,Atlantic Airways,“seat was very comfortable”,22nd May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/IMG_20240515_100140-500x500.jpg,5.5488152503967285,seat belt,the seats in the economy cabin
370,4981,Atlantic Airways,"""a very good flight""",12th September 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_6237-500x480.jpg,7.0005412101745605,airliner,a plane is parked on the runway at an airport
371,4990,Auric Air,"""Check-in was efficient""",14th November 2020,https://www.airlinequality.com/wp-content/uploads/2020/11/IMG_0438-500x500.jpg,8.458539962768555,minibus,the inside of a car with two people in it
372,4997,Aurigny Air,"""disappointed in this service is an understatement""",16th January 2019,https://www.airlinequality.com/wp-content/uploads/2019/01/2019-01-15-11-18-22-20190106_114253-e1547561172755-500x500.jpg,5.07491397857666,rain barrel,a blue door with a hole in it
373,5066,Austrian Airlines,“don’t care about customer service”,2nd September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/IMG_4846-500x500.jpeg,6.189891338348389,switch,a white toilet with a yellow sign on it
374,5088,Austrian Airlines,"""cabin crew service was outstanding""",31st May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/IMG_1658-500x500.jpeg,6.229320049285889,plate,a meal on an airplane
375,5127,Austrian Airlines,"""in a week received a compensation""",5th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/brave_SAQSCN6GYn-500x500.png,-1.0,error,the australian air freight log
376,5141,Austrian Airlines,"""One of the worst airlines""",11th May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/image-30-500x500.jpg,5.691098690032959,ambulance,the cabin of an airplane
377,5142,Austrian Airlines,"""I can highly recommend them""",11th May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/1683686920789-500x500.jpg,6.302688121795654,plate,a tray with food and drinks on it
378,5144,Austrian Airlines,"""Multiple failures and incompetence""",3rd May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/IMG_0459-500x500.jpg,5.157071113586426,seat belt,a woman sitting in the seat of an airplane
379,5154,Austrian Airlines,Austrian Airlines customer review,22nd February 2023,https://www.airlinequality.com/wp-content/uploads/2023/02/Austrian-500x500.jpg,4.639463901519775,crayfish,a table with a plate of food and a glass of wine
380,5216,Avelo Airlines,"""$65 for what was now considered a carry on""",26th September 2023,https://www.airlinequality.com/wp-content/uploads/2023/09/20230915_095427-1-500x500.jpg,5.512204647064209,purse,a bag and a bag on a plane
381,5221,Avelo Airlines,"""Nickel and diming at its worst""",10th September 2023,https://www.airlinequality.com/wp-content/uploads/2023/09/IMG_1721-500x500.jpeg,4.926290988922119,notebook computer,a person ' s feet are shown underneath a laptop
382,5234,Avelo Airlines,"""the most pleasant flight experience""",8th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/IMG_1985-500x500.jpeg,6.256845951080322,Scottish Terrier,a man in a boat on a lake
383,5245,Avelo Airlines,"""recommend this with reservations""",30th May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/70681586426__0316D7DF-4546-4CDE-85C9-EDDB4C29BC66-500x500.jpeg,5.493717193603516,limousine,a plane parked at an airport terminal
384,5246,Avelo Airlines,"""not worth the hassle""",21st May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/IMG_6703-500x500.png,4.676402568817139,menu,a white poster with the words ' ' ' ' and ' ' '
385,5271,Avianca,"""never fly Avianca again"" ",2nd December 2024,https://www.airlinequality.com/wp-content/uploads/2024/12/IMG_2180-500x500.jpeg,5.86058235168457,stretcher,a woman sitting in an airplane with her feet up
386,5280,Avianca,“I can’t move”,21st October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/image-44-500x500.jpg,5.617703914642334,seat belt,two men ' s legs in the back of a car
387,5293,Avianca,"""gone from bad to horrible"" ",24th July 2024,https://www.airlinequality.com/wp-content/uploads/2024/07/IMG_8388-500x500.jpeg,5.798683166503906,printer,a passenger ticket on the plane
388,5294,Avianca,"""Row 11 does not recline""",23rd July 2024,https://www.airlinequality.com/wp-content/uploads/2024/07/IMG_0801-500x500.jpg,5.669696807861328,printer,a person sitting in the passenger seat of a plane
389,5317,Avianca,"""bag hanging on the door""",14th February 2024,https://www.airlinequality.com/wp-content/uploads/2024/02/f45ed3e6-0aff-44a3-8d74-4613b652154f-500x500.jpeg,7.112480640411377,washing machine,a bag is sitting on the seat of an airplane
390,5343,Avianca,"""downgrade from Business to Economy!""",10th November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/IMG_8471-500x500.jpeg,4.956942081451416,television,a large screen displays the departure times for the flight
391,5349,Avianca,"""their quality is really low""",8th October 2023,https://www.airlinequality.com/wp-content/uploads/2023/10/IMG_0207-500x500.jpeg,5.124974250793457,coffeemaker,a suitcase with a handle and a handle
392,5397,Azerbaijan Airlines,"""a very pleasant experience""",2nd August 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_20160801_040522-500x500.jpg,6.8729681968688965,menu,a menu with a lot of food on it
393,5406,Azerbaijan Airlines,"""seat, meal and staff were all great""",17th September 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_1770-500x480.jpg,6.516188144683838,airliner,a blue and white airplane sitting on top of an airport tar
394,5408,Azerbaijan Airlines,Azerbaijan Airlines customer review,6th August 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_35951-500x500.jpg,7.478394508361816,passenger car,a large airplane with many seats and people
395,5444,BA CityFlyer,"""a lovely flight with BA Cityflyer""",26th September 2021,https://www.airlinequality.com/wp-content/uploads/2021/09/3623F9AB-368F-4DDA-AF6A-798CA1CFFC17-500x500.jpeg,6.717245578765869,airliner,a large jet sitting on top of an airport tar
396,5446,BA CityFlyer,"""Very nice flight""",29th October 2019,https://www.airlinequality.com/wp-content/uploads/2019/10/Snapchat-1291324896-500x500.jpg,6.467466354370117,packet,a bag of chips and a glass of beer
397,5447,BA CityFlyer,"""The crew were marvellous""",5th October 2019,https://www.airlinequality.com/wp-content/uploads/2019/10/IMG_20191002_093938-500x500.jpg,6.323758125305176,wing,a view from an airplane of a city and a river
398,5455,BA CityFlyer,"""excellent airline""",28th March 2018,https://www.airlinequality.com/wp-content/uploads/2018/03/IMG_20180326_154158_941-500x500.jpg,6.976615905761719,airliner,a british airways plane at london heath airport
399,5456,BA CityFlyer,"""still complimentary catering""",20th March 2018,https://www.airlinequality.com/wp-content/uploads/2018/03/IMG_2124-1-500x500.jpg,5.264777660369873,eggnog,a drink and a snack on an airplane
400,5458,BA CityFlyer,"""excellent flight experience""",17th October 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG-20171016-WA0008-1-500x500.jpeg,6.309383869171143,wing,the wing of an airplane at an airport
401,5473,BA CityFlyer,"""E190 jets are comfortable""",22nd February 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_2047-500x480.jpg,6.109748363494873,plate,"a meal of chicken, rice and vegetables on a table"
402,5475,BA CityFlyer,BA CityFlyer customer review,11th October 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/image587-e1444487206535-500x500.jpg,4.664024353027344,vending machine,a small room with a bed and a refrigerator
403,5516,Bahamasair,"""Delay flight without a reason""",21st January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/IMG_6844-500x500.jpeg,4.8074564933776855,aircraft carrier,a plane is parked at an airport with a man standing next to it
404,5541,Bahamasair,"""Extremely disorganized""",20th August 2018,https://www.airlinequality.com/wp-content/uploads/2018/08/image-2-e1534666771156-500x500.jpg,6.416829586029053,library,a large room with people sitting in chairs
405,5545,Bahamasair,"""great customer service""",20th August 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_0697-1-e1503126298681-500x500.jpg,5.905684471130371,wing,the view from the airplane window of the ocean and the city
406,5578,Bamboo Airways,"""Avoid Bamboo Airways at all costs""",28th March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/Screenshot_20240328_195444_Gmail-500x500.jpg,7.272405624389648,website,a screenshot of a text message
407,5581,Bamboo Airways,"""Staff were polite and attentive""",16th December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/IMG_6432-500x500.jpeg,4.272679805755615,airliner,a plane parked at an airport terminal
408,5593,Bamboo Airways,"""A valuable carrier!""",17th November 2022,https://www.airlinequality.com/wp-content/uploads/2022/11/D5758360-C521-4F8F-8366-D4F834A3AE35-500x500.jpeg,4.578015327453613,printer,a close up of the window of an airplane
409,5619,Bamboo Airways,"""Definite value for money""",2nd October 2019,https://www.airlinequality.com/wp-content/uploads/2019/10/20191001_161556-500x500.jpg,6.493686199188232,restaurant,the lounge at the hotel
410,5622,Bangkok Airways,"""Superb flight""",11th September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/IMG_5516-500x500.jpeg,6.342348575592041,airliner,a small plane parked on the tarmacl
411,5625,Bangkok Airways,"""luggage was not loaded""",15th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/IMG_8159-500x500.jpeg,6.528224945068359,wing,the view from the window of an airplane
412,5631,Bangkok Airways,“use if you have no other options”,19th March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/IMG_6043-500x500.jpeg,5.306850910186768,refrigerator,a man sleeping on an airplane
413,5637,Bangkok Airways,"""check in was seamless""",28th April 2023,https://www.airlinequality.com/wp-content/uploads/2023/04/FBFA9899-174A-4014-B4A1-AD21498F1DB9-500x500.jpeg,6.460184097290039,airliner,the plane is parked on the tarmacl
414,5638,Bangkok Airways,"""a perfect flight"" ",28th April 2023,https://www.airlinequality.com/wp-content/uploads/2023/04/80851500-284A-4848-A304-EA6F882A7F71-500x500.jpeg,6.61590051651001,airliner,a plane on the tar
415,5651,Bangkok Airways,"""Asia's favourite boutique airline""",31st August 2022,https://www.airlinequality.com/wp-content/uploads/2022/08/20220825_123732-500x500.jpg,6.520972728729248,airliner,a plane parked on the tarmacl runway
416,5666,Bangkok Airways,"""one of the best regional airlines""",19th February 2020,https://www.airlinequality.com/wp-content/uploads/2020/02/image-55-500x500.jpg,7.940765857696533,high-speed train,the cabin of an airplane with people sitting on seats
417,5671,Bangkok Airways,"""What a fantastic airline""",27th December 2019,https://www.airlinequality.com/wp-content/uploads/2019/12/EE35F4AA-3D59-44E8-A26C-1C704F29A438-500x500.jpeg,7.5156474113464355,airliner,a plane parked at an airport
418,5702,Bangkok Airways,"""old planes, low legspace""",15th February 2019,https://www.airlinequality.com/wp-content/uploads/2019/02/2019-02-14-17-08-03-image-1-e1550165827959-500x500.jpg,5.233781337738037,planetarium,the food court at the airport
419,5711,Bangkok Airways,"""lack of convenient flights""",26th November 2018,https://www.airlinequality.com/wp-content/uploads/2018/11/6933E174-AD56-40B4-81EE-36EA000D48B7-500x500.jpeg,6.140574932098389,seat belt,the seat is broken and the seat is still in place
420,5721,Bassaka Air,"""awesome flight attendants""",18th October 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_9238-500x500.jpg,8.196322441101074,military aircraft,a plane parked at an airport
421,5729,Batik Air,“it was delayed again”,19th March 2025,https://www.airlinequality.com/wp-content/uploads/2025/03/image-24-500x500.jpg,6.0812296867370605,monitor,a computer monitor with a screen showing the date
422,5742,Batik Air,“cannot complain apart from the food”,4th November 2024,https://www.airlinequality.com/wp-content/uploads/2024/11/Batik1-500x500.jpg,5.659761905670166,couch,the seats in the first class of the airbus 777
423,5743,Batik Air,"""Seats are terrible, old and dated""",31st October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/Batik1-500x500.jpg,7.0552978515625,convertible,the seats in the plane are empty
424,5747,Batik Air,“the food was absolutely atrocious”,29th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/IMG_5302-500x500.jpeg,4.627384185791016,plate,"a tray with rice, rice, and meat on it"
425,5748,Batik Air,"""Legroom was fairly generous"" ",26th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/IMG_3530-500x500.jpeg,10.052483558654783,airliner,a woman in a business suit is walking down the aisle of an airplane
